Product_ID,Product_Name,Category,Units_Sold,unit_price,Supplier,Waste_Units,Notes,delivery_date,Sales_Date, Inventory,Revenue,waste cost,Inventory cost
P003,chicken breast,Meat,15,9.25,Meats-R-Us Inc.,0,Anyone where mother.,2023-03-09,2023-03-10,15,138.75,0,138.75
P005,lettuce,Vegetables,52,1.1,GreenLeaf Inc.,3,Safe value.,2023-06-28,2023-06-28,55,57.2,3.3,60.5
P004,bread-white,Bakery,67,2.15,BakeHouse Inc.,3,Take our near.,2023-01-30,2023-01-30,70,144.05,6.45,150.5
P005,lettuce,Vegetables,56,1.1,GreenLeaf Inc.,3,Claim fill.,2023-04-16,2023-04-15,59,61.6,3.3,64.9
P004,bread-white,Bakery,54,2.15,BakeHouse Inc.,3,Report small better family.,2024-08-23,2024-08-24,57,116.1,6.45,122.55
P001,bananas,Fruits,24,0.45,Agrifoods Inc.,5,Right quite possible.,2023-09-04,2023-09-02,29,10.8,2.25,13.05
P004,bread-white,Bakery,72,2.15,BakeHouse Inc.,5,Worker attack.,2024-03-09,2024-03-09,77,154.8,10.75,165.55
P005,lettuce,Vegetables,62,1.1,GreenLeaf Inc.,3,Fire.,2024-06-03,2024-06-01,65,68.2,3.3,71.5
P005,lettuce,Vegetables,47,1.1,GreenLeaf Inc.,1,Evidence doctor.,2023-02-03,2023-02-01,48,51.7,1.1,52.8
P005,lettuce,Vegetables,44,1.1,GreenLeaf Inc.,2,Stuff involve.,2023-04-28,2023-04-26,46,48.4,2.2,50.6
P001,bananas,Fruits,48,0.45,Agrifoods Inc.,0,Outside five man.,2025-01-22,2025-01-23,48,21.6,0,21.6
P007,eggs dozen,Dairy,36,4,DairyBest Inc.,4,Leave budget court.,2025-04-13,2025-04-11,40,144,16,160
P002,milk 2l,Dairy,36,3.5,DairyBest Inc.,4,School will.,2025-03-14,2025-03-14,40,126,14,140
P007,eggs dozen,Dairy,26,4,DairyBest Inc.,5,Debate everything.,2024-11-04,2024-11-02,31,104,20,124
P005,lettuce,Vegetables,63,1.1,GreenLeaf Inc.,0,Between dinner machine.,2024-10-11,2024-10-09,63,69.3,0,69.3
P004,bread-white,Bakery,10,2.15,BakeHouse Inc.,5,Population everybody.,2024-05-15,2024-05-14,15,21.5,10.75,32.25
P004,bread-white,Bakery,37,2.15,BakeHouse Inc.,2,Before particular lead.,2023-08-12,2023-08-12,39,79.55,4.3,83.85
P006,tomatoes,Vegetables,15,1.25,GreenLeaf Inc.,3,Price join.,2025-02-21,2025-02-19,18,18.75,3.75,22.5
P004,bread-white,Bakery,48,2.15,BakeHouse Inc.,2,Site pretty.,2023-07-28,2023-07-27,50,103.2,4.3,107.5
P006,tomatoes,Vegetables,16,1.25,GreenLeaf Inc.,2,Political include.,2024-10-28,2024-10-26,18,20,2.5,22.5
P001,bananas,Fruits,19,0.45,Agrifoods Inc.,1,Suddenly worker.,2023-08-06,2023-08-07,20,8.55,0.45,9
P007,eggs dozen,Dairy,26,4,DairyBest Inc.,1,Feeling remember run.,2023-05-03,2023-05-04,27,104,4,108
P003,chicken breast,Meat,27,9.25,Meats-R-Us Inc.,5,Behind wide.,2023-05-20,2023-05-21,32,249.75,46.25,296
P005,lettuce,Vegetables,13,1.1,GreenLeaf Inc.,5,Hotel sell represent.,2024-09-07,2024-09-07,18,14.3,5.5,19.8
P006,tomatoes,Vegetables,73,1.25,GreenLeaf Inc.,1,Seven policy relate.,2023-02-24,2023-02-25,74,91.25,1.25,92.5
P003,chicken breast,Meat,63,9.25,Meats-R-Us Inc.,5,Put find until.,2023-05-15,2023-05-16,68,582.75,46.25,629
P001,bananas,Fruits,37,0.45,Agrifoods Inc.,0,Result up east.,2023-01-16,2023-01-15,37,16.65,0,16.65
P006,tomatoes,Vegetables,78,1.25,GreenLeaf Inc.,1,Owner far if.,2024-02-15,2024-02-16,79,97.5,1.25,98.75
P005,lettuce,Vegetables,18,1.1,GreenLeaf Inc.,3,Although better race.,2023-11-30,2023-12-01,21,19.8,3.3,23.1
P004,bread-white,Bakery,17,2.15,BakeHouse Inc.,5,Job actually boy.,2023-04-28,2023-04-29,22,36.55,10.75,47.3
P006,tomatoes,Vegetables,25,1.25,GreenLeaf Inc.,0,Lay apply enough.,2025-03-11,2025-03-10,25,31.25,0,31.25
P006,tomatoes,Vegetables,73,1.25,GreenLeaf Inc.,2,Lawyer ground other.,2024-08-13,2024-08-13,75,91.25,2.5,93.75
P003,chicken breast,Meat,24,9.25,Meats-R-Us Inc.,4,Million fund.,2025-03-02,2025-03-02,28,222,37,259
P004,bread-white,Bakery,44,2.15,BakeHouse Inc.,4,Off message.,2025-01-06,2025-01-07,48,94.6,8.6,103.2
P007,eggs dozen,Dairy,61,4,DairyBest Inc.,3,Future reveal.,2024-06-13,2024-06-12,64,244,12,256
P004,bread-white,Bakery,35,2.15,BakeHouse Inc.,2,Treat argue subject personal.,2023-01-11,2023-01-09,37,75.25,4.3,79.55
P004,bread-white,Bakery,79,2.15,BakeHouse Inc.,1,Great ten.,2025-03-01,2025-03-02,80,169.85,2.15,172
P003,chicken breast,Meat,52,9.25,Meats-R-Us Inc.,5,Person six else American.,2024-10-12,2024-10-13,57,481,46.25,527.25
P005,lettuce,Vegetables,65,1.1,GreenLeaf Inc.,1,Bad draw budget.,2024-08-05,2024-08-04,66,71.5,1.1,72.6
P003,chicken breast,Meat,39,9.25,Meats-R-Us Inc.,1,Wide will evidence.,2024-04-07,2024-04-08,40,360.75,9.25,370
P002,milk 2l,Dairy,50,3.5,DairyBest Inc.,4,Standard industry.,2024-04-07,2024-04-05,54,175,14,189
P003,chicken breast,Meat,21,9.25,Meats-R-Us Inc.,5,Cup fund.,2025-05-21,2025-05-22,26,194.25,46.25,240.5
P002,milk 2l,Dairy,55,3.5,DairyBest Inc.,0,Everything stop realize.,2023-04-04,2023-04-04,55,192.5,0,192.5
P007,eggs dozen,Dairy,22,4,DairyBest Inc.,1,Car.,2024-04-08,2024-04-08,23,88,4,92
P007,eggs dozen,Dairy,20,4,DairyBest Inc.,2,For popular building.,2024-02-14,2024-02-15,22,80,8,88
P004,bread-white,Bakery,73,2.15,BakeHouse Inc.,5,Home spring.,2025-04-21,2025-04-21,78,156.95,10.75,167.7
P003,chicken breast,Meat,14,9.25,Meats-R-Us Inc.,4,Agency offer open bank.,2024-04-03,2024-04-01,18,129.5,37,166.5
P004,bread-white,Bakery,45,2.15,BakeHouse Inc.,3,Hundred wish media.,2023-03-04,2023-03-04,48,96.75,6.45,103.2
P007,eggs dozen,Dairy,71,4,DairyBest Inc.,3,Resource people face.,2025-01-01,2024-12-31,74,284,12,296
P002,milk 2l,Dairy,38,3.5,DairyBest Inc.,2,Later interview issue including.,2023-01-28,2023-01-27,40,133,7,140
P001,bananas,Fruits,44,0.45,agrifoods inc.,5,Party.,2023-09-13,2023-09-11,49,19.8,2.25,22.05
P005,lettuce,Vegetables,72,1.1,GreenLeaf Inc.,0,Seat someone order religious.,2023-11-12,2023-11-13,72,79.2,0,79.2
P003,chicken breast,Meat,26,9.25,Meats-R-Us Inc.,1,Education ball trade.,2024-09-19,2024-09-20,27,240.5,9.25,249.75
P003,chicken breast,Meat,30,9.25,Meats-R-Us Inc.,3,Face than significant simply.,2023-11-28,2023-11-27,33,277.5,27.75,305.25
P006,tomatoes,Vegetables,38,1.25,GreenLeaf Inc.,1,Student already.,2024-09-20,2024-09-20,39,47.5,1.25,48.75
P006,tomatoes,Vegetables,14,1.25,GreenLeaf Inc.,2,Congress professor which administration.,2024-08-09,2024-08-09,16,17.5,2.5,20
P002,milk 2l,Dairy,40,3.5,DairyBest Inc.,2,Nature none.,2023-12-07,2023-12-06,42,140,7,147
P003,chicken breast,Meat,18,9.25,Meats-R-Us Inc.,0,Rise.,2023-08-05,2023-08-03,18,166.5,0,166.5
P002,milk 2l,Dairy,58,3.5,DairyBest Inc.,3,Example upon according.,2024-02-28,2024-02-28,61,203,10.5,213.5
P006,tomatoes,Vegetables,30,1.25,GreenLeaf Inc.,2,Although professional.,2023-06-20,2023-06-18,32,37.5,2.5,40
P003,chicken breast,Meat,16,9.25,Meats-R-Us Inc.,4,Mission again defense.,2023-08-31,2023-09-01,20,148,37,185
P004,bread-white,Bakery,71,2.15,BakeHouse Inc.,0,Large our.,2023-03-30,2023-03-31,71,152.65,0,152.65
P003,chicken breast,Meat,70,9.25,Meats-R-Us Inc.,5,Rather large.,2025-03-16,2025-03-14,75,647.5,46.25,693.75
P004,bread-white,Bakery,67,2.15,BakeHouse Inc.,3,Amount training mind.,2024-01-15,2024-01-14,70,144.05,6.45,150.5
P007,eggs dozen,Dairy,20,4,DairyBest Inc.,4,Movement light finally.,2024-12-14,2024-12-14,24,80,16,96
P007,eggs dozen,Dairy,78,4,DairyBest Inc.,3,Prepare although quickly bar.,2024-06-21,2024-06-19,81,312,12,324
P004,bread-white,Bakery,74,2.15,BakeHouse Inc.,4,Deal then.,2025-05-24,2025-05-24,78,159.1,8.6,167.7
P002,milk 2l,Dairy,34,3.5,DairyBest Inc.,3,It.,2023-06-21,2023-06-21,37,119,10.5,129.5
P003,chicken breast,Meat,21,9.25,Meats-R-Us Inc.,3,Run.,2023-11-26,2023-11-24,24,194.25,27.75,222
P005,lettuce,Vegetables,24,1.1,GreenLeaf Inc.,1,Garden.,2024-06-18,2024-06-19,25,26.4,1.1,27.5
P007,eggs dozen,Dairy,78,4,DairyBest Inc.,3,Remain economic.,2023-04-16,2023-04-14,81,312,12,324
P003,chicken breast,Meat,61,9.25,Meats-R-Us Inc.,2,Could.,2024-02-19,2024-02-17,63,564.25,18.5,582.75
P001,bananas,Fruits,49,0.45,AgriFoods Inc.,3,Certainly at.,2023-12-12,2023-12-12,52,22.05,1.35,23.4
P006,tomatoes,Vegetables,44,1.25,GreenLeaf Inc.,4,Central almost office.,2024-03-31,2024-03-29,48,55,5,60
P006,tomatoes,Vegetables,17,1.25,GreenLeaf Inc.,1,Wish likely.,2024-05-13,2024-05-11,18,21.25,1.25,22.5
P005,lettuce,Vegetables,34,1.1,GreenLeaf Inc.,1,Daughter bag suffer.,2023-01-29,2023-01-30,35,37.4,1.1,38.5
P003,chicken breast,Meat,45,9.25,Meats-R-Us Inc.,3,Imagine space stop.,2024-12-21,2024-12-22,48,416.25,27.75,444
P006,tomatoes,Vegetables,46,1.25,GreenLeaf Inc.,0,Popular school owner evening.,2025-04-30,2025-04-30,46,57.5,0,57.5
P006,tomatoes,Vegetables,62,1.25,GreenLeaf Inc.,5,Little building exactly in.,2023-07-31,2023-07-31,67,77.5,6.25,83.75
P003,chicken breast,Meat,45,9.25,Meats-R-Us Inc.,3,Mind Mr government.,2024-09-15,2024-09-14,48,416.25,27.75,444
P004,bread-white,Bakery,45,2.15,BakeHouse Inc.,2,Full factor relationship.,2023-03-07,2023-03-07,47,96.75,4.3,101.05
P007,eggs dozen,Dairy,61,4,DairyBest Inc.,5,Popular and federal support.,2023-09-06,2023-09-04,66,244,20,264
P004,bread-white,Bakery,14,2.15,BakeHouse Inc.,4,Keep current official.,2024-02-19,2024-02-19,18,30.1,8.6,38.7
P005,lettuce,Vegetables,33,1.1,GreenLeaf Inc.,3,Seat blood.,2023-11-04,2023-11-04,36,36.3,3.3,39.6
P002,milk 2l,Dairy,49,3.5,DairyBest Inc.,2,Watch really director.,2023-12-31,2023-12-30,51,171.5,7,178.5
P004,bread-white,Bakery,70,2.15,BakeHouse Inc.,4,Throw agency.,2023-02-25,2023-02-24,74,150.5,8.6,159.1
P003,chicken breast,Meat,30,9.25,Meats-R-Us Inc.,0,Society step success.,2023-08-05,2023-08-03,30,277.5,0,277.5
P004,bread-white,Bakery,14,2.15,BakeHouse Inc.,5,Now.,2024-01-29,2024-01-28,19,30.1,10.75,40.85
P006,tomatoes,Vegetables,38,1.25,GreenLeaf Inc.,2,Son authority.,2023-01-07,2023-01-05,40,47.5,2.5,50
P003,chicken breast,Meat,34,9.25,Meats-R-Us Inc.,3,Step avoid.,2024-05-16,2024-05-16,37,314.5,27.75,342.25
P005,lettuce,Vegetables,25,1.1,GreenLeaf Inc.,5,Go always identify history.,2024-06-01,2024-05-31,30,27.5,5.5,33
P001,bananas,Fruits,12,0.45,Agrifoods Inc.,0,Nothing.,2024-11-07,2024-11-08,12,5.4,0,5.4
P006,tomatoes,Vegetables,11,1.25,GreenLeaf Inc.,5,Manage part.,2023-06-07,2023-06-06,16,13.75,6.25,20
P007,eggs dozen,Dairy,46,4,DairyBest Inc.,0,Other customer walk.,2023-04-18,2023-04-18,46,184,0,184
P002,milk 2l,Dairy,47,3.5,DairyBest Inc.,4,Herself better air.,2024-01-04,2024-01-02,51,164.5,14,178.5
P001,bananas,Fruits,24,0.45,AgriFoods Inc.,5,Those.,2023-01-13,2023-01-14,29,10.8,2.25,13.05
P006,tomatoes,Vegetables,47,1.25,GreenLeaf Inc.,0,Congress the their.,2023-08-24,2023-08-25,47,58.75,0,58.75
P007,eggs dozen,Dairy,64,4,DairyBest Inc.,0,Guess girl wind.,2024-11-23,2024-11-24,64,256,0,256
P003,chicken breast,Meat,44,9.25,Meats-R-Us Inc.,0,Resource outside.,2024-01-02,2024-01-02,44,407,0,407
P004,bread-white,Bakery,59,2.15,BakeHouse Inc.,3,Forward military war.,2024-04-11,2024-04-12,62,126.85,6.45,133.3
P006,tomatoes,Vegetables,77,1.25,GreenLeaf Inc.,4,Generation.,2023-11-19,2023-11-18,81,96.25,5,101.25
P006,tomatoes,Vegetables,71,1.25,GreenLeaf Inc.,5,Song possible include.,2025-01-13,2025-01-14,76,88.75,6.25,95
P005,lettuce,Vegetables,73,1.1,GreenLeaf Inc.,0,Argue your business law.,2025-05-19,2025-05-19,73,80.3,0,80.3
P001,bananas,Fruits,80,0.45,AgriFoods Inc.,3,Network yourself born.,2024-06-05,2024-06-03,83,36,1.35,37.35
P004,bread-white,Bakery,67,2.15,BakeHouse Inc.,3,Prepare discuss consider.,2023-03-31,2023-04-01,70,144.05,6.45,150.5
P001,bananas,Fruits,21,0.45,Agrifoods Inc.,4,Research individual agency argue.,2024-07-24,2024-07-24,25,9.45,1.8,11.25
P003,chicken breast,Meat,38,9.25,Meats-R-Us Inc.,2,Finally would voice officer.,2025-04-27,2025-04-25,40,351.5,18.5,370
P002,milk 2l,Dairy,62,3.5,DairyBest Inc.,4,Listen hope owner.,2024-05-21,2024-05-19,66,217,14,231
P007,eggs dozen,Dairy,53,4,DairyBest Inc.,3,Blood continue.,2025-03-10,2025-03-11,56,212,12,224
P006,tomatoes,Vegetables,73,1.25,GreenLeaf Inc.,5,Response third.,2024-08-28,2024-08-26,78,91.25,6.25,97.5
P002,milk 2l,Dairy,23,3.5,DairyBest Inc.,4,Require memory.,2025-01-20,2025-01-18,27,80.5,14,94.5
P005,lettuce,Vegetables,80,1.1,GreenLeaf Inc.,5,Outside morning know.,2024-12-17,2024-12-17,85,88,5.5,93.5
P005,lettuce,Vegetables,78,1.1,GreenLeaf Inc.,3,Town science bag send.,2024-05-05,2024-05-06,81,85.8,3.3,89.1
P002,milk 2l,Dairy,55,3.5,DairyBest Inc.,0,Beautiful enjoy Republican.,2025-02-10,2025-02-10,55,192.5,0,192.5
P005,lettuce,Vegetables,30,1.1,GreenLeaf Inc.,2,Challenge our.,2023-09-28,2023-09-28,32,33,2.2,35.2
P003,chicken breast,Meat,48,9.25,Meats-R-Us Inc.,4,Possible glass reduce response.,2024-09-04,2024-09-03,52,444,37,481
P005,lettuce,Vegetables,63,1.1,GreenLeaf Inc.,3,Lose able.,2023-03-11,2023-03-11,66,69.3,3.3,72.6
P003,chicken breast,Meat,77,9.25,Meats-R-Us Inc.,4,Successful present.,2023-10-27,2023-10-28,81,712.25,37,749.25
P002,milk 2l,Dairy,15,3.5,DairyBest Inc.,2,Newspaper agree represent.,2024-10-21,2024-10-19,17,52.5,7,59.5
P006,tomatoes,Vegetables,76,1.25,GreenLeaf Inc.,2,Different edge social.,2023-10-19,2023-10-17,78,95,2.5,97.5
P003,chicken breast,Meat,51,9.25,Meats-R-Us Inc.,0,Life mission turn.,2024-10-28,2024-10-29,51,471.75,0,471.75
P006,tomatoes,Vegetables,64,1.25,GreenLeaf Inc.,1,System design effort.,2024-10-05,2024-10-06,65,80,1.25,81.25
P004,bread-white,Bakery,14,2.15,BakeHouse Inc.,0,Body what open.,2025-01-03,2025-01-04,14,30.1,0,30.1
P004,bread-white,Bakery,61,2.15,BakeHouse Inc.,0,You pattern Mr.,2024-02-01,2024-02-02,61,131.15,0,131.15
P004,bread-white,Bakery,70,2.15,BakeHouse Inc.,1,Professional minute.,2024-02-10,2024-02-09,71,150.5,2.15,152.65
P006,tomatoes,Vegetables,11,1.25,GreenLeaf Inc.,4,Article raise.,2025-03-24,2025-03-25,15,13.75,5,18.75
P005,lettuce,Vegetables,36,1.1,GreenLeaf Inc.,5,Option clearly boy.,2023-03-29,2023-03-29,41,39.6,5.5,45.1
P002,milk 2l,Dairy,34,3.5,DairyBest Inc.,5,Item particular.,2024-09-25,2024-09-23,39,119,17.5,136.5
P006,tomatoes,Vegetables,22,1.25,GreenLeaf Inc.,4,Mind contain camera.,2023-03-11,2023-03-10,26,27.5,5,32.5
P001,bananas,Fruits,34,0.45,Agrifoods Inc.,3,Staff morning.,2023-10-19,2023-10-19,37,15.3,1.35,16.65
P004,bread-white,Bakery,50,2.15,BakeHouse Inc.,1,Crime paper then.,2023-06-23,2023-06-22,51,107.5,2.15,109.65
P006,tomatoes,Vegetables,71,1.25,GreenLeaf Inc.,2,Director kind.,2025-01-19,2025-01-20,73,88.75,2.5,91.25
P001,bananas,Fruits,27,0.45,AgriFoods Inc.,1,Hope whatever any.,2025-05-10,2025-05-11,28,12.15,0.45,12.6
P004,bread-white,Bakery,27,2.15,BakeHouse Inc.,4,Standard news machine.,2023-08-16,2023-08-17,31,58.05,8.6,66.65
P006,tomatoes,Vegetables,67,1.25,GreenLeaf Inc.,4,Ten red community.,2023-06-21,2023-06-19,71,83.75,5,88.75
P002,milk 2l,Dairy,39,3.5,DairyBest Inc.,2,Enough off.,2025-02-19,2025-02-18,41,136.5,7,143.5
P004,bread-white,Bakery,51,2.15,BakeHouse Inc.,4,Must and administration store.,2023-02-18,2023-02-17,55,109.65,8.6,118.25
P004,bread-white,Bakery,10,2.15,BakeHouse Inc.,1,Only.,2025-03-21,2025-03-22,11,21.5,2.15,23.65
P002,milk 2l,Dairy,56,3.5,DairyBest Inc.,0,Expect through.,2023-07-12,2023-07-11,56,196,0,196
P006,tomatoes,Vegetables,36,1.25,GreenLeaf Inc.,5,Physical discover idea.,2024-05-05,2024-05-05,41,45,6.25,51.25
P005,lettuce,Vegetables,27,1.1,GreenLeaf Inc.,0,Instead.,2024-08-28,2024-08-29,27,29.7,0,29.7
P002,milk 2l,Dairy,12,3.5,DairyBest Inc.,5,Series rule green.,2024-06-12,2024-06-13,17,42,17.5,59.5
P005,lettuce,Vegetables,31,1.1,GreenLeaf Inc.,3,Join black.,2024-04-27,2024-04-27,34,34.1,3.3,37.4
P006,tomatoes,Vegetables,68,1.25,GreenLeaf Inc.,0,Southern during.,2024-12-03,2024-12-03,68,85,0,85
P002,milk 2l,Dairy,29,3.5,DairyBest Inc.,1,Figure become.,2024-06-18,2024-06-19,30,101.5,3.5,105
P004,bread-white,Bakery,79,2.15,BakeHouse Inc.,5,Blood imagine.,2024-11-08,2024-11-06,84,169.85,10.75,180.6
P001,bananas,Fruits,76,0.45,agrifoods inc.,0,Soldier market.,2024-12-28,2024-12-27,76,34.2,0,34.2
P001,bananas,Fruits,42,0.45,Agrifoods Inc.,4,Large somebody believe.,2023-06-09,2023-06-08,46,18.9,1.8,20.7
P004,bread-white,Bakery,32,2.15,BakeHouse Inc.,4,Hot team direction.,2024-07-20,2024-07-19,36,68.8,8.6,77.4
P007,eggs dozen,Dairy,39,4,DairyBest Inc.,5,Weight your.,2024-11-06,2024-11-06,44,156,20,176
P007,eggs dozen,Dairy,30,4,DairyBest Inc.,5,Edge year number.,2024-07-17,2024-07-17,35,120,20,140
P004,bread-white,Bakery,43,2.15,BakeHouse Inc.,0,Bar senior.,2023-04-03,2023-04-01,43,92.45,0,92.45
P001,bananas,Fruits,73,0.45,Agrifoods Inc.,1,Finally.,2025-03-04,2025-03-03,74,32.85,0.45,33.3
P007,eggs dozen,Dairy,31,4,DairyBest Inc.,2,Personal raise none.,2024-09-05,2024-09-05,33,124,8,132
P007,eggs dozen,Dairy,60,4,DairyBest Inc.,1,Arrive land simply.,2024-02-13,2024-02-14,61,240,4,244
P005,lettuce,Vegetables,45,1.1,GreenLeaf Inc.,1,Plant wait likely.,2023-12-22,2023-12-23,46,49.5,1.1,50.6
P004,bread-white,Bakery,19,2.15,BakeHouse Inc.,2,Who instead else.,2024-06-03,2024-06-02,21,40.85,4.3,45.15
P004,bread-white,Bakery,41,2.15,BakeHouse Inc.,3,Raise share.,2024-07-29,2024-07-30,44,88.15,6.45,94.6
P003,chicken breast,Meat,38,9.25,Meats-R-Us Inc.,1,Feel.,2023-03-12,2023-03-11,39,351.5,9.25,360.75
P002,milk 2l,Dairy,61,3.5,DairyBest Inc.,2,Road herself.,2023-10-24,2023-10-22,63,213.5,7,220.5
P006,tomatoes,Vegetables,36,1.25,GreenLeaf Inc.,1,Policy trip.,2023-09-05,2023-09-05,37,45,1.25,46.25
P007,eggs dozen,Dairy,79,4,DairyBest Inc.,2,Sister record whatever.,2024-03-11,2024-03-09,81,316,8,324
P004,bread-white,Bakery,11,2.15,BakeHouse Inc.,3,Room major.,2023-11-21,2023-11-20,14,23.65,6.45,30.1
P005,lettuce,Vegetables,44,1.1,GreenLeaf Inc.,4,Behind ability.,2023-09-29,2023-09-27,48,48.4,4.4,52.8
P004,bread-white,Bakery,56,2.15,BakeHouse Inc.,2,Share matter rock.,2024-12-18,2024-12-18,58,120.4,4.3,124.7
P006,tomatoes,Vegetables,65,1.25,GreenLeaf Inc.,1,Opportunity continue western economy.,2023-10-06,2023-10-04,66,81.25,1.25,82.5
P004,bread-white,Bakery,76,2.15,BakeHouse Inc.,2,Little democratic.,2024-05-27,2024-05-26,78,163.4,4.3,167.7
P001,bananas,Fruits,17,0.45,AgriFoods Inc.,2,Notice country.,2024-12-10,2024-12-08,19,7.65,0.9,8.55
P003,chicken breast,Meat,54,9.25,Meats-R-Us Inc.,0,Without year management.,2024-01-04,2024-01-04,54,499.5,0,499.5
P003,chicken breast,Meat,67,9.25,Meats-R-Us Inc.,3,Become still.,2023-11-29,2023-11-29,70,619.75,27.75,647.5
P004,bread-white,Bakery,19,2.15,BakeHouse Inc.,2,Social live.,2024-10-09,2024-10-08,21,40.85,4.3,45.15
P006,tomatoes,Vegetables,66,1.25,GreenLeaf Inc.,2,Seven happen everyone.,2024-02-11,2024-02-09,68,82.5,2.5,85
P002,milk 2l,Dairy,26,3.5,DairyBest Inc.,5,Gas person.,2025-05-24,2025-05-24,31,91,17.5,108.5
P001,bananas,Fruits,70,0.45,Agrifoods Inc.,0,Forward free join.,2023-04-07,2023-04-08,70,31.5,0,31.5
P005,lettuce,Vegetables,59,1.1,GreenLeaf Inc.,1,Chair according camera.,2023-06-09,2023-06-09,60,64.9,1.1,66
P007,eggs dozen,Dairy,14,4,DairyBest Inc.,2,Ability use together.,2023-06-25,2023-06-24,16,56,8,64
P006,tomatoes,Vegetables,68,1.25,GreenLeaf Inc.,5,Certainly tree.,2024-07-07,2024-07-06,73,85,6.25,91.25
P005,lettuce,Vegetables,66,1.1,GreenLeaf Inc.,3,Money energy.,2023-08-20,2023-08-21,69,72.6,3.3,75.9
P007,eggs dozen,Dairy,54,4,DairyBest Inc.,4,Political crime.,2025-02-17,2025-02-15,58,216,16,232
P007,eggs dozen,Dairy,39,4,DairyBest Inc.,4,Under record.,2024-03-18,2024-03-16,43,156,16,172
P002,milk 2l,Dairy,58,3.5,DairyBest Inc.,0,Pull lawyer resource.,2025-01-03,2025-01-02,58,203,0,203
P007,eggs dozen,Dairy,34,4,DairyBest Inc.,1,Mind whole.,2023-10-05,2023-10-03,35,136,4,140
P006,tomatoes,Vegetables,34,1.25,GreenLeaf Inc.,1,Food last read.,2024-09-28,2024-09-29,35,42.5,1.25,43.75
P003,chicken breast,Meat,66,9.25,Meats-R-Us Inc.,1,Take describe.,2023-10-05,2023-10-03,67,610.5,9.25,619.75
P004,bread-white,Bakery,57,2.15,BakeHouse Inc.,0,Set magazine foreign.,2023-11-15,2023-11-16,57,122.55,0,122.55
P001,bananas,Fruits,33,0.45,AgriFoods Inc.,2,Act pass.,2024-07-09,2024-07-10,35,14.85,0.9,15.75
P007,eggs dozen,Dairy,14,4,DairyBest Inc.,5,Soon born business.,2024-03-29,2024-03-29,19,56,20,76
P006,tomatoes,Vegetables,30,1.25,GreenLeaf Inc.,0,Beautiful Mrs visit action.,2023-11-15,2023-11-16,30,37.5,0,37.5
P006,tomatoes,Vegetables,56,1.25,GreenLeaf Inc.,5,Support wait.,2023-11-02,2023-11-02,61,70,6.25,76.25
P001,bananas,Fruits,25,0.45,AgriFoods Inc.,1,Focus shake either.,2023-06-23,2023-06-21,26,11.25,0.45,11.7
P007,eggs dozen,Dairy,30,4,DairyBest Inc.,5,Value arrive ever.,2023-04-01,2023-04-02,35,120,20,140
P006,tomatoes,Vegetables,27,1.25,GreenLeaf Inc.,0,Conference ability.,2024-01-23,2024-01-22,27,33.75,0,33.75
P005,lettuce,Vegetables,51,1.1,GreenLeaf Inc.,2,Too who.,2023-07-11,2023-07-11,53,56.1,2.2,58.3
P002,milk 2l,Dairy,43,3.5,DairyBest Inc.,3,Organization plant how.,2024-04-07,2024-04-05,46,150.5,10.5,161
P005,lettuce,Vegetables,40,1.1,GreenLeaf Inc.,0,Decide former must.,2025-05-29,2025-05-27,40,44,0,44
P006,tomatoes,Vegetables,46,1.25,GreenLeaf Inc.,5,Again board such.,2024-05-23,2024-05-24,51,57.5,6.25,63.75
P002,milk 2l,Dairy,23,3.5,DairyBest Inc.,0,Step near.,2023-02-04,2023-02-02,23,80.5,0,80.5
P005,lettuce,Vegetables,57,1.1,GreenLeaf Inc.,0,Will total.,2025-01-30,2025-01-31,57,62.7,0,62.7
P001,bananas,Fruits,22,0.45,agrifoods inc.,4,Article sure.,2023-08-10,2023-08-10,26,9.9,1.8,11.7
P006,tomatoes,Vegetables,23,1.25,GreenLeaf Inc.,4,Sign focus down.,2024-07-27,2024-07-25,27,28.75,5,33.75
P007,eggs dozen,Dairy,74,4,DairyBest Inc.,1,Debate suddenly.,2023-07-06,2023-07-04,75,296,4,300
P005,lettuce,Vegetables,62,1.1,GreenLeaf Inc.,3,Food care idea.,2023-11-29,2023-11-29,65,68.2,3.3,71.5
P001,bananas,Fruits,48,0.45,Agrifoods Inc.,1,Politics democratic.,2024-06-13,2024-06-14,49,21.6,0.45,22.05
P005,lettuce,Vegetables,22,1.1,GreenLeaf Inc.,2,Station charge.,2024-07-24,2024-07-23,24,24.2,2.2,26.4
P003,chicken breast,Meat,21,9.25,Meats-R-Us Inc.,4,Conference writer.,2025-04-11,2025-04-10,25,194.25,37,231.25
P004,bread-white,Bakery,48,2.15,BakeHouse Inc.,4,Somebody cell various.,2025-04-26,2025-04-25,52,103.2,8.6,111.8
P004,bread-white,Bakery,11,2.15,BakeHouse Inc.,5,Usually road.,2023-05-03,2023-05-04,16,23.65,10.75,34.4
P005,lettuce,Vegetables,74,1.1,GreenLeaf Inc.,1,Affect suffer authority.,2023-06-05,2023-06-03,75,81.4,1.1,82.5
P004,bread-white,Bakery,28,2.15,BakeHouse Inc.,0,Product list if.,2023-10-26,2023-10-24,28,60.2,0,60.2
P004,bread-white,Bakery,26,2.15,BakeHouse Inc.,3,Use though.,2024-05-30,2024-05-28,29,55.9,6.45,62.35
